2026-03-10 09:55:58 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Alamein Memorial', type='Work', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial in the El Alamein War Cemetery, El Alamein, Egypt. The memorial commemorates 11,866 Commonwealth forces members who died during World War II. The memorial was designed by Hubert Worthington and unveiled by Viscount Montgomery of Alamein on 24 October 1954.'), Entity(name='El Alamein War Cemetery', type='Place', importance=0.5, isolated_context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), Entity(name='El Alamein', type='Place', importance=0.5, isolated_context='El Alamein, Egypt.'), Entity(name='Egypt', type='Place', importance=0.5, isolated_context='Egypt.'), Entity(name='Commonwealth War Graves Commission', type='Organization', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), Entity(name='World War II', type='Event', importance=0.5, isolated_context='who died during World War II.'), Entity(name='Hubert Worthington', type='Person', importance=0.5, isolated_context='The memorial was designed by Hubert Worthington...'), Entity(name='Viscount Montgomery of Alamein', type='Person', importance=0.5, isolated_context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] concepts=[Concept(name='World War II', definition='', isolated_context=''), Concept(name='War Memorial', definition='', isolated_context=''), Concept(name='Commonwealth War Graves Commission', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='El Alamein War Cemetery', target_type='Place', relationship_type='located_in', confidence=0.99, context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Commonwealth War Graves Commission', target_type='Organization', relationship_type='part_of', confidence=0.99, context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='World War II', target_type='Event', relationship_type='occurred_during', confidence=0.99, context='who died during World War II.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Hubert Worthington', target_type='Person', relationship_type='designed_by', confidence=0.99, context='The memorial was designed by Hubert Worthington...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Viscount Montgomery of Alamein', target_type='Person', relationship_type='unveiled_by', confidence=0.99, context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] sentiment='Neutral'
2026-03-10 15:58:31 | IngestionPipeline | INFO |   Summary updated for Entity: broad sands bay (Title: Broad Sands Bay, East Lothian)
2026-03-10 15:58:38 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: dirleton castle
2026-03-10 15:58:38 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Entity: dirleton castle
2026-03-10 15:58:39 | IngestionPipeline | INFO |   Summary updated for Entity: dirleton castle (Title: Dirleton Castle, Scotland)
2026-03-10 15:58:47 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Concept: coastal ecosystems
2026-03-10 15:58:47 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: coastal ecosystems
2026-03-10 15:58:48 | IngestionPipeline | INFO |   Summary updated for Concept: coastal ecosystems (Title: Coastal Ecosystems: Yellowcraig)
2026-03-10 15:58:57 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: yellowcraig
2026-03-10 15:58:57 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: yellowcraig
2026-03-10 15:58:58 | IngestionPipeline | INFO |   Summary updated for Entity: yellowcraig (Title: Yellowcraig: Broad Sands Bay)
2026-03-10 15:59:02 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: archerfield links
2026-03-10 15:59:02 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: archerfield links
2026-03-10 15:59:03 | IngestionPipeline | INFO |   Summary updated for Entity: archerfield links (Title: Archerfield Estate and Links)
2026-03-10 15:59:06 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: north berwick west links
2026-03-10 15:59:06 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: north berwick west links
2026-03-10 15:59:06 | IngestionPipeline | INFO |   Summary updated for Entity: north berwick west links (Title: North Berwick West Links)
2026-03-10 15:59:17 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Concept: scottish geography
2026-03-10 15:59:17 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Concept: scottish geography
2026-03-10 15:59:18 | IngestionPipeline | INFO |   Summary updated for Concept: scottish geography (Title: Scottish Geography: Lothian Borders)
2026-03-10 15:59:30 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 10 context(s) for Entity: east lothian
2026-03-10 15:59:31 | IngestionPipeline | INFO |   Summary updated for Entity: east lothian (Title: East Lothian, Scotland)
2026-03-10 15:59:37 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: archerfield estate
2026-03-10 15:59:37 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: archerfield estate
2026-03-10 15:59:38 | IngestionPipeline | INFO |   Summary updated for Entity: archerfield estate (Title: Archerfield Estate Location)
2026-03-10 15:59:48 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: dirleton
2026-03-10 15:59:48 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 4 context(s) for Entity: dirleton
2026-03-10 15:59:49 | IngestionPipeline | INFO |   Summary updated for Entity: dirleton (Title: Dirleton Castle and Village)
2026-03-10 15:59:57 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: firth of forth
2026-03-10 15:59:57 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Entity: firth of forth
2026-03-10 15:59:58 | IngestionPipeline | INFO |   Summary updated for Entity: firth of forth (Title: Firth of Forth Location)
2026-03-10 16:00:07 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Concept: coastal geography
2026-03-10 16:00:07 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Concept: coastal geography
2026-03-10 16:00:07 | IngestionPipeline | INFO |   Summary updated for Concept: coastal geography (Title: Coastal Geography Locations)
2026-03-10 16:00:07 | IngestionPipeline | INFO |   [Perf] Summarization took: 207.4534s
2026-03-10 16:00:08 | IngestionPipeline | INFO | [Ingestion] Marked Note 379f933d-ee35-4429-8319-fb396e3fb576 as Processed.
2026-03-10 16:00:08 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 298.8078s
2026-03-10 16:00:08 | IngestionPipeline | INFO | [2026-03-10 16:00:08.040995] SUCCESS: Note 379f933d-ee35-4429-8319-fb396e3fb576 fully indexed in 298.81s.
2026-03-10 16:00:08 | IngestionPipeline | INFO | [2026-03-10 16:00:08.328497] START: Ingesting Note fc8d74f1-dcd6-4697-a2e2-2260f99e452f
2026-03-10 16:00:08 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-10 16:00:08 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-10 16:00:08 | IngestionPipeline | INFO | Multimedia processing took: 0.0011s
2026-03-10 16:00:08 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-10 16:02:14 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='Feel Good Inc', type='Work', importance=0.5, isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), Entity(name='Gorillaz', type='Organization', importance=0.5, isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), Entity(name='De La Soul', type='Person', importance=0.5, isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), Entity(name='Demon Days', type='Work', importance=0.5, isolated_context='The song was released as the lead single from the band\'s second studio album "Demon Days" on 9 May 2005.'), Entity(name='9 May 2005', type='Event', importance=0.5, isolated_context='The song was released as the lead single from the band\'s second studio album "Demon Days" on 9 May 2005.'), Entity(name='United Kingdom', type='Place', importance=0.5, isolated_context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), Entity(name='United States', type='Place', importance=0.5, isolated_context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), Entity(name='Hot Modern Rock Tracks', type='Work', importance=0.5, isolated_context='It also topped the Hot Modern Rock Tracks chart in the U.S. for eight consecutive weeks, a first for the band.'), Entity(name='Damon Albarn', type='Person', importance=0.5, isolated_context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), Entity(name='Billboard', type='Organization', importance=0.5, isolated_context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), Entity(name='Clint Eastwood', type='Work', importance=0.5, isolated_context='This song has surpassed "Clint Eastwood" to be Gorillaz\'s most successful single worldwide.'), Entity(name='Spain', type='Place', importance=0.5, isolated_context='The song topped the Hot Modern Rock Tracks chart in the U.S. for eight consecutive weeks, a first for the band. The song peaked in the top 10 in 17 countries, reaching No.\xa01 in Spain.'), Entity(name='Pitchfork Media', type='Organization', importance=0.5, isolated_context="The song was listed in Pitchfork Media's Best Songs of the 2000s."), Entity(name='Rolling Stone', type='Organization', importance=0.5, isolated_context="The song was listed in Rolling Stone's Best Songs of the 2000s.")] concepts=[Concept(name='Music', definition='', isolated_context=''), Concept(name='Pop Music', definition='', isolated_context=''), Concept(name='Chart Performance', definition='', isolated_context=''), Concept(name='Music Awards', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[ExternalReference(title='Feel Good Inc', type='Song', content='', source='Gorillaz', isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), ExternalReference(title='Best Songs of the 2000s', type='Article', content='', source='Pitchfork Media', isolated_context="The song was listed in Pitchfork Media's Best Songs of the 2000s."), ExternalReference(title='Best Songs of the 2000s', type='Article', content='', source='Rolling Stone', isolated_context="The song was listed in Rolling Stone's Best Songs of the 2000s.")] relationships=[ExtractedRelationship(source_name='Gorillaz', source_type='Organization', target_name='Feel Good Inc', target_type='Work', relationship_type='features', confidence=0.95, context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), ExtractedRelationship(source_name='De La Soul', source_type='Person', target_name='Feel Good Inc', target_type='Work', relationship_type='features', confidence=0.95, context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='United Kingdom', target_type='Place', relationship_type='peaked_at', confidence=0.98, context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='United States', target_type='Place', relationship_type='peaked_at', confidence=0.98, context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Hot Modern Rock Tracks', target_type='Work', relationship_type='topped_chart', confidence=0.95, context='It also topped the Hot Modern Rock Tracks chart in the U.S. for eight consecutive weeks, a first for the band.'), ExtractedRelationship(source_name='Damon Albarn', source_type='Person', target_name='Feel Good Inc', target_type='Work', relationship_type='career_success', confidence=0.95, context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Billboard', target_type='Organization', relationship_type='reached_top_40', confidence=0.95, context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Clint Eastwood', target_type='Work', relationship_type='surpassed', confidence=0.95, context='This song has surpassed "Clint Eastwood" to be Gorillaz\'s most successful single worldwide.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Spain', target_type='Place', relationship_type='peaked_in', confidence=0.98, context='The song peaked in the top 10 in 17 countries, reaching No.\xa01 in Spain.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Pitchfork Media', target_type='Organization', relationship_type='listed_in', confidence=0.95, context="The song was listed in Pitchfork Media's Best Songs of the 2000s."), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Rolling Stone', target_type='Organization', relationship_type='listed_in', confidence=0.95, context="The song was listed in Rolling Stone's Best Songs of the 2000s.")] sentiment='Neutral'
2026-03-10 16:02:14 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Feel Good Inc', 'Gorillaz', 'De La Soul', 'Demon Days', '9 May 2005', 'United Kingdom', 'United States', 'Hot Modern Rock Tracks', 'Damon Albarn', 'Billboard', 'Clint Eastwood', 'Spain', 'Pitchfork Media', 'Rolling Stone']
2026-03-10 16:02:14 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Music', 'Pop Music', 'Chart Performance', 'Music Awards']
2026-03-10 16:02:14 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Feel Good Inc', type='Work', importance=0.5, isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), Entity(name='Gorillaz', type='Organization', importance=0.5, isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), Entity(name='De La Soul', type='Person', importance=0.5, isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), Entity(name='Demon Days', type='Work', importance=0.5, isolated_context='The song was released as the lead single from the band\'s second studio album "Demon Days" on 9 May 2005.'), Entity(name='9 May 2005', type='Event', importance=0.5, isolated_context='The song was released as the lead single from the band\'s second studio album "Demon Days" on 9 May 2005.'), Entity(name='United Kingdom', type='Place', importance=0.5, isolated_context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), Entity(name='United States', type='Place', importance=0.5, isolated_context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), Entity(name='Hot Modern Rock Tracks', type='Work', importance=0.5, isolated_context='It also topped the Hot Modern Rock Tracks chart in the U.S. for eight consecutive weeks, a first for the band.'), Entity(name='Damon Albarn', type='Person', importance=0.5, isolated_context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), Entity(name='Billboard', type='Organization', importance=0.5, isolated_context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), Entity(name='Clint Eastwood', type='Work', importance=0.5, isolated_context='This song has surpassed "Clint Eastwood" to be Gorillaz\'s most successful single worldwide.'), Entity(name='Spain', type='Place', importance=0.5, isolated_context='The song topped the Hot Modern Rock Tracks chart in the U.S. for eight consecutive weeks, a first for the band. The song peaked in the top 10 in 17 countries, reaching No.\xa01 in Spain.'), Entity(name='Pitchfork Media', type='Organization', importance=0.5, isolated_context="The song was listed in Pitchfork Media's Best Songs of the 2000s."), Entity(name='Rolling Stone', type='Organization', importance=0.5, isolated_context="The song was listed in Rolling Stone's Best Songs of the 2000s.")] concepts=[Concept(name='Music', definition='', isolated_context=''), Concept(name='Pop Music', definition='', isolated_context=''), Concept(name='Chart Performance', definition='', isolated_context=''), Concept(name='Music Awards', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[ExternalReference(title='Feel Good Inc', type='Song', content='', source='Gorillaz', isolated_context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), ExternalReference(title='Best Songs of the 2000s', type='Article', content='', source='Pitchfork Media', isolated_context="The song was listed in Pitchfork Media's Best Songs of the 2000s."), ExternalReference(title='Best Songs of the 2000s', type='Article', content='', source='Rolling Stone', isolated_context="The song was listed in Rolling Stone's Best Songs of the 2000s.")] relationships=[ExtractedRelationship(source_name='Gorillaz', source_type='Organization', target_name='Feel Good Inc', target_type='Work', relationship_type='features', confidence=0.95, context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), ExtractedRelationship(source_name='De La Soul', source_type='Person', target_name='Feel Good Inc', target_type='Work', relationship_type='features', confidence=0.95, context='Feel Good Inc" is a song by British virtual band Gorillaz, featuring De La Soul.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='United Kingdom', target_type='Place', relationship_type='peaked_at', confidence=0.98, context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='United States', target_type='Place', relationship_type='peaked_at', confidence=0.98, context='The single peaked at No.\xa02 in the United Kingdom and No.\xa014 in the United States.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Hot Modern Rock Tracks', target_type='Work', relationship_type='topped_chart', confidence=0.95, context='It also topped the Hot Modern Rock Tracks chart in the U.S. for eight consecutive weeks, a first for the band.'), ExtractedRelationship(source_name='Damon Albarn', source_type='Person', target_name='Feel Good Inc', target_type='Work', relationship_type='career_success', confidence=0.95, context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Billboard', target_type='Organization', relationship_type='reached_top_40', confidence=0.95, context='This is the only song in Damon Albarn\'s career to reach the top 40 on the "Billboard" Hot 100.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Clint Eastwood', target_type='Work', relationship_type='surpassed', confidence=0.95, context='This song has surpassed "Clint Eastwood" to be Gorillaz\'s most successful single worldwide.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Spain', target_type='Place', relationship_type='peaked_in', confidence=0.98, context='The song peaked in the top 10 in 17 countries, reaching No.\xa01 in Spain.'), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Pitchfork Media', target_type='Organization', relationship_type='listed_in', confidence=0.95, context="The song was listed in Pitchfork Media's Best Songs of the 2000s."), ExtractedRelationship(source_name='Feel Good Inc', source_type='Work', target_name='Rolling Stone', target_type='Organization', relationship_type='listed_in', confidence=0.95, context="The song was listed in Rolling Stone's Best Songs of the 2000s.")] sentiment='Neutral'
