2026-05-04 19:47:36 | GraphService | INFO | [Graph] Relationship created: (ed wood)-[is_the_subject_of]->(1994 american biographical period comedy-drama film)
2026-05-05 00:20:45 | GraphService | INFO | [Graph] Relationship created: (2013–14 vcu rams men's basketball team)-[received_an_atlarge_bid_to]->(ncaa tournament)
2026-05-05 00:20:45 | GraphService | INFO | [Graph] Relationship created: (2013–14 vcu rams men's basketball team)-[lost_to_in_the_second_round_of_the_ncaa_tournament]->(stephen f. austin)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[is_coached_by]->(shaka smart)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[represents]->(vcu)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[participates_in]->(ncaa division i men's basketball season)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[was_coming_off]->(final four)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[expected_to_finish_in]->(caa regular season standings)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[won]->(caa men's basketball championship)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[defeated_in_the_caa_mens_championship]->(drexel)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[earned_a_berth_into]->(ncaa tournament)
2026-05-05 00:21:46 | GraphService | INFO | [Graph] Relationship created: (2011–12 vcu rams men's basketball team)-[is_the_first_season_since]->(1984–85)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[is_coached_by]->(shaka smart)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[plays_at]->(stuart c. siegel center)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[represents]->(vcu rams)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[competes_in]->(colonial athletic association (caa))
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[lost_to_in_the_caa_tournament]->(old dominion)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[defeated_in_the_first_four_round]->(southern california)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[defeated_in_the_second_round]->(georgetown)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[defeated_in_the_third_round]->(purdue)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[defeated_in_the_elite_eight_round]->(florida state)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[defeated_in_the_final_four_round]->(kansas)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[lost_to_in_the_final_four_round]->(butler)
2026-05-05 00:23:20 | GraphService | INFO | [Graph] Relationship created: (2010–11 vcu rams men's basketball team)-[ranked_6th_in]->(espn/usa today coaches poll)
2026-05-05 00:24:08 | GraphService | INFO | [Graph] Relationship created: (2015–16 vcu rams men's basketball team)-[represents]->(virginia commonwealth university)
2026-05-05 00:24:08 | GraphService | INFO | [Graph] Relationship created: (2015–16 vcu rams men's basketball team)-[is_part_of]->(2015–16 ncaa division i men's basketball season)
2026-05-05 00:24:08 | GraphService | INFO | [Graph] Relationship created: (will wade)-[leads]->(2015–16 vcu rams men's basketball team)
2026-05-05 00:24:08 | GraphService | INFO | [Graph] Relationship created: (will wade)-[previously_coached_at]->(chattanooga)
2026-05-05 00:24:08 | GraphService | INFO | [Graph] Relationship created: (shaka smart)-[previously_coached_at]->(vcu)
2026-05-05 00:24:08 | GraphService | INFO | [Graph] Relationship created: (shaka smart)-[currently_coaches_at]->(texas)
2026-05-05 00:24:08 | GraphService | INFO | [Graph] Relationship created: (shaka smart)-[replaced]->(2015–16 vcu rams men's basketball team)
2026-05-05 00:25:14 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[is_coached_by]->(shaka smart)
2026-05-05 00:25:14 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[plays_at]->(stuart c. siegel center)
2026-05-05 00:25:14 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[represents]->(virginia commonwealth university)
2026-05-05 00:25:15 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[is_a_member_of]->(atlantic 10 conference)
2026-05-05 00:25:15 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[defeated_in_the_atlantic_10_tournament]->(fordham)
2026-05-05 00:25:15 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[defeated_in_the_atlantic_10_tournament]->(richmond)
2026-05-05 00:25:15 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[defeated_in_the_atlantic_10_tournament]->(davidson)
2026-05-05 00:25:15 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[defeated_in_the_atlantic_10_tournament]->(dayton)
2026-05-05 00:25:15 | GraphService | INFO | [Graph] Relationship created: (2014–15 vcu rams men's basketball team)-[lost_to_in_the_ncaa_tournament]->(ohio state)
2026-05-05 00:26:25 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[represents]->(virginia commonwealth university)
2026-05-05 00:26:25 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[is_coached_by]->(jeff capel iii)
2026-05-05 00:26:25 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[plays_at]->(stuart c. siegel center)
2026-05-05 00:26:25 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[is_a_member_of]->(atlantic 10 conference)
2026-05-05 00:26:25 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[defeated_in_the_caa_tournament]->(delaware)
2026-05-05 00:26:25 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[defeated_in_the_caa_tournament]->(unc wilmington)
2026-05-05 00:26:25 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[lost_to_in_the_caa_tournament]->(old dominion)
2026-05-05 00:26:26 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[lost_to_in_the_nit]->(davidson)
2026-05-05 00:26:26 | GraphService | INFO | [Graph] Relationship created: (2004–05 vcu rams men's basketball team)-[received_an_atlarge_bid_to]->(nit)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma)-[is_found_in]->(mascarene islands)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma)-[is_located_in]->(indian ocean)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma album)-[is_the_sole_species_of]->(dictyosperma)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma album)-[is_found_in]->(mauritius)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma album)-[is_found_in]->(réunion)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma album)-[is_found_in]->(rodrigues)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma)-[is_related_to]->(archontophoenix)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma album)-[is_known_as]->(princess palm)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma album)-[is_known_as]->(hurricane palm)
2026-05-05 00:27:28 | GraphService | INFO | [Graph] Relationship created: (dictyosperma album)-[has_a_white]->(crownshaft)
2026-05-05 00:28:28 | GraphService | INFO | [Graph] Relationship created: (huernia)-[belongs_to]->(apocynaceae)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[belongs_to]->(asclepiadoideae)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[originates_from]->(eastern and southern africa)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[is_close_to]->(stapelia)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[is_close_to]->(hoodia)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[named_after]->(justin heurnius)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[described_in]->(1810)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[attracts]->(flies)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (huernia)-[emits]->(carrion)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (stapelia)-[is_closely_related_to]->(huernia)
2026-05-05 00:28:29 | GraphService | INFO | [Graph] Relationship created: (hoodia)-[is_closely_related_to]->(huernia)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[owns]->(denver broncos)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[born_in]->(portland)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[is_grandson_of]->(henry j. kaiser)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[attended]->(stanford university)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[attended]->(harvard university)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[served_under]->(lyndon b. johnson)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[served_under]->(richard m. nixon)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[served_under]->(walter j. hickel)
2026-05-05 00:29:26 | GraphService | INFO | [Graph] Relationship created: (edgar fosburgh kaiser jr.)-[became_a_citizen_of]->(canada)
2026-05-05 00:29:58 | GraphService | INFO | [Graph] Relationship created: (nutri ventures)-[is_produced_by]->(nutri ventures corporation)
2026-05-05 00:29:58 | GraphService | INFO | [Graph] Relationship created: (nutri ventures)-[is_distributed_through]->(hulu kids)
2026-05-05 00:29:58 | GraphService | INFO | [Graph] Relationship created: (nutri ventures)-[is_known_as]->(the quest for the 7 kingdoms)
2026-05-05 00:29:58 | GraphService | INFO | [Graph] Relationship created: (nutri ventures)-[is_produced_in]->(portuguese)
2026-05-05 00:30:28 | GraphService | INFO | [Graph] Relationship created: (eagle mountain railroad)-[is_located_in]->(california)
2026-05-05 00:30:28 | GraphService | INFO | [Graph] Relationship created: (eagle mountain railroad)-[is_owned_by]->(kaiser steel corporation)
2026-05-05 00:30:28 | GraphService | INFO | [Graph] Relationship created: (eagle mountain railroad)-[is_owned_by]->(kaiser ventures, inc.)
2026-05-05 00:30:28 | GraphService | INFO | [Graph] Relationship created: (kaiser steel corporation)-[is_successor_to]->(kaiser ventures, inc.)
2026-05-05 00:30:28 | GraphService | INFO | [Graph] Relationship created: (kaiser ventures, inc.)-[is_located_in]->(ontario, california)
2026-05-05 00:31:08 | GraphService | INFO | [Graph] Relationship created: (neafie & levy)-[was_located_in]->(philadelphia)
2026-05-05 00:31:09 | GraphService | INFO | [Graph] Relationship created: (neafie & levy)-[manufactured]->(screw propellers)
2026-05-05 00:31:09 | GraphService | INFO | [Graph] Relationship created: (neafie & levy)-[supplied]->(north american shipbuilding firms)
2026-05-05 00:31:09 | GraphService | INFO | [Graph] Relationship created: (neafie & levy)-[was_at_its_peak]->(early 1870s)
2026-05-05 00:31:09 | GraphService | INFO | [Graph] Relationship created: (neafie & levy)-[built]->(iron ships)
2026-05-05 00:31:09 | GraphService | INFO | [Graph] Relationship created: (neafie & levy)-[manufactured]->(steam engines)
2026-05-05 00:31:51 | GraphService | INFO | [Graph] Relationship created: (kaiser shipyards)-[operated_during]->(world war ii)
2026-05-05 00:31:51 | GraphService | INFO | [Graph] Relationship created: (kaiser shipyards)-[owned_by]->(kaiser shipbuilding company)
2026-05-05 00:31:51 | GraphService | INFO | [Graph] Relationship created: (kaiser shipbuilding company)-[established_by]->(henry j. kaiser)
2026-05-05 00:31:51 | GraphService | INFO | [Graph] Relationship created: (henry j. kaiser)-[tasked_with_meeting_goals_for]->(united states maritime commission)
2026-05-05 00:31:51 | GraphService | INFO | [Graph] Relationship created: (kaiser shipbuilding company)-[established_in]->(1939)
2026-05-05 00:31:52 | GraphService | INFO | [Graph] Relationship created: (henry j. kaiser)-[died_in]->(1967)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (kaiser ventures)-[was_founded_by]->(henry j. kaiser)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (kaiser ventures)-[is_headquartered_in]->(ontario, california)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (kaiser ventures)-[was_a_predecessor_to]->(kaiser steel)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (henry j. kaiser)-[founded]->(kaiser ventures)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (henry j. kaiser)-[founded]->(kaiser steel)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (california shipbuilding corporation)-[was_operated_by]->(kaiser ventures)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (california shipbuilding corporation)-[was_located_at]->(terminal island, california)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (liberty ships)-[were_built_by]->(california shipbuilding corporation)
2026-05-05 00:33:12 | GraphService | INFO | [Graph] Relationship created: (victory ships)-[were_built_by]->(california shipbuilding corporation)
2026-05-05 00:33:13 | GraphService | INFO | [Graph] Relationship created: (kaiser ventures)-[acquired_the_mine_at]->(eagle mountain, california)
