2026-05-13 03:37:59 | GraphService | INFO | [Graph] Relationship created: (secretary of state for constitutional affairs)-[was_a_position_within]->(british government)
2026-05-14 21:30:58 | GraphService | INFO | [Graph] Relationship created: (english electric canberra)-[was_introduced_to_service_with]->(royal air force (raf))
2026-05-14 21:30:58 | GraphService | INFO | [Graph] Relationship created: (english electric canberra)-[was_first_operated_by]->(may 1951)
2026-05-14 21:30:58 | GraphService | DEBUG | [Bi-Temporal] 'was_introduced_to_service_with' has no evolution rules — creating 'became_the_services_first_jetpowered_bomber_aircraft_for' as parallel edge (english electric canberra → royal air force (raf))
2026-05-14 21:30:58 | GraphService | INFO | [Graph] Relationship created_parallel: (english electric canberra)-[became_the_services_first_jetpowered_bomber_aircraft_for]->(royal air force (raf))
2026-05-14 21:34:03 | GraphService | INFO | [Graph] Relationship created: (asiatic-pacific theater)-[was_the_of_operations_for]->(u.s. forces)
2026-05-14 21:34:03 | GraphService | INFO | [Graph] Relationship created: (u.s. forces)-[operated_during]->(world war ii)
2026-05-14 21:34:03 | GraphService | INFO | [Graph] Relationship created: (u.s. forces)-[operated_during]->(pacific war)
2026-05-14 21:34:03 | GraphService | INFO | [Graph] Relationship created: (world war ii)-[occurred_during]->(1941-45)
2026-05-14 21:34:03 | GraphService | INFO | [Graph] Relationship created: (pacific war)-[occurred_during]->(1941-45)
2026-05-14 21:34:03 | GraphService | INFO | [Graph] Relationship created: (united states)-[added_during_1945]->(united states strategic air forces in the pacific)
2026-05-14 21:34:03 | GraphService | INFO | [Graph] Relationship created: (united states strategic air forces in the pacific)-[was_commanded_by]->(general carl a. spaatz)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[is_known_by_the_name]->(sparviero)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[has_a_composition_of]->(wood-and-metal structure)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[was_originally_designed_as]->(fast passenger aircraft)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[set_26_instances_of]->(world records)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[first_saw_action_during]->(spanish civil war)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[flew_on_all_fronts_in_which_italy_was_involved_during]->(world war ii)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[achieved_success_as_a_torpedo_bomber_in]->(mediterranean theater)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[is_recognizable_by_its_distinctive]->(dorsal hump)
2026-05-14 21:36:27 | GraphService | INFO | [Graph] Relationship created: (savoia-marchetti sm.79)-[was_nicknamed_by_its_crews_as]->("il gobbo maledetto")
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[operated_in]->(south west pacific theatre of world war ii)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[was_established_during]->(world war ii)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[was_one_of_four_major_commands_in]->(pacific war)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[included]->(philippines)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[included]->(borneo)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[included]->(dutch east indies (excluding sumatra))
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[included]->(east timor)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[included]->(australia)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[included]->(territories of papua and new guinea)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[included]->(western part of the solomon islands)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (south west pacific area (swpa))-[primarily_consisted_of_forces_from]->(united states)
2026-05-14 21:39:30 | GraphService | DEBUG | [Bi-Temporal] 'included' has no evolution rules — creating 'primarily_consisted_of_forces_from' as parallel edge (south west pacific area (swpa) → australia)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created_parallel: (south west pacific area (swpa))-[primarily_consisted_of_forces_from]->(australia)
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (dutch)-[served_in]->(south west pacific area (swpa))
2026-05-14 21:39:30 | GraphService | INFO | [Graph] Relationship created: (filipino)-[served_in]->(south west pacific area (swpa))
2026-05-14 21:41:23 | GraphService | INFO | [Graph] Relationship created: (tupolev tu-12)-[has_the_development_designation]->(tu-77)
2026-05-14 21:41:23 | GraphService | INFO | [Graph] Relationship created: (tupolev tu-12)-[is_a_aircraft]->(soviet)
2026-05-14 21:41:23 | GraphService | INFO | [Graph] Relationship created: (tupolev tu-12)-[is_classified_as_a]->(jet-powered medium bomber)
2026-05-14 21:41:23 | GraphService | INFO | [Graph] Relationship created: (tupolev tu-12)-[was_developed_after]->(world war ii)
2026-05-14 21:41:23 | GraphService | INFO | [Graph] Relationship created: (tupolev tu-12)-[was_designed_to_familiarize]->(tupolev)
2026-05-14 21:41:23 | GraphService | INFO | [Graph] Relationship created: (tupolev tu-12)-[was_designed_to_familiarize]->(vvs)
2026-05-14 21:44:37 | GraphService | INFO | [Graph] Relationship created: (no. 12 squadron raaf)-[is_a_of]->(royal australian air force (raaf))
2026-05-14 21:44:37 | GraphService | INFO | [Graph] Relationship created: (no. 12 squadron raaf)-[was_formed_in]->(1939)
2026-05-14 21:44:37 | GraphService | INFO | [Graph] Relationship created: (no. 12 squadron raaf)-[saw_combat_in]->(south west pacific theatre)
2026-05-14 21:44:37 | GraphService | INFO | [Graph] Relationship created: (no. 12 squadron raaf)-[saw_combat_during]->(world war ii)
2026-05-14 21:47:16 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[is_also_known_as]->(coast watch organisation)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[is_also_known_as]->(combined field intelligence service)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[is_also_known_as]->(section c, allied intelligence bureau)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[were_stationed_on]->(remote pacific islands)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[operated_during]->(world war ii)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[observed]->(enemy movements)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[rescued]->(stranded allied personnel)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[played_a_significant_role_in]->(pacific ocean theatre)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[played_a_significant_role_in]->(south west pacific theatre)
2026-05-14 21:47:17 | GraphService | INFO | [Graph] Relationship created: (the coastwatchers)-[served_as_an_early_warning_network_during]->(guadalcanal campaign)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (edwin a. doss)-[served_in]->(u.s. air force)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (edwin a. doss)-[served_during]->(world war ii)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (edwin a. doss)-[served_during]->(korean war)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (edwin a. doss)-[commanded_during_world_war_ii]->(35th fighter group)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (edwin a. doss)-[contributed_to_tactics_in]->(south west pacific theatre)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (edwin a. doss)-[commanded_at_kunsan_korea]->(49th fighter bomber wing)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (edwin a. doss)-[commanded_at_kunsan_korea]->(3rd bomber wing)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (distinguished flying cross)-[was_awarded_to]->(edwin a. doss)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (legion of merit)-[was_awarded_to_twice]->(edwin a. doss)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (air medal)-[was_awarded_to]->(edwin a. doss)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (silver star)-[was_awarded_to]->(edwin a. doss)
2026-05-14 21:50:15 | GraphService | INFO | [Graph] Relationship created: (korean ulchi medal)-[was_awarded_to]->(edwin a. doss)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[represented]->(university of colorado)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[participated_in]->(2016–17 ncaa division i men's basketball season)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (tad boyle)-[coached_in_his_seventh_season]->(2016–17 colorado buffaloes men's basketball team)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[played_home_games_at]->(coors events center)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (coors events center)-[is_located_in]->(boulder, colorado)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[was_a_member_of]->(pac-12 conference)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[defeated_in_the_first_round_of_the_pac12_tournament]->(washington state)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[advanced_through_the_first_round_of]->(pac-12 tournament)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[lost_to_in_the_quarterfinals_of_the_pac12_tournament]->(arizona)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[was_invited_to]->(national invitation tournament)
2026-05-14 21:53:27 | GraphService | INFO | [Graph] Relationship created: (2016–17 colorado buffaloes men's basketball team)-[lost_to_in_the_first_round_of_the_national_invitation_tournament]->(ucf)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (2015–16 colorado buffaloes men's basketball team)-[represented]->(university of colorado)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (2015–16 colorado buffaloes men's basketball team)-[played_home_games_at]->(coors events center)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship reinforced: (coors events center)-[is_located_in]->(boulder, colorado)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (2015–16 colorado buffaloes men's basketball team)-[was_a_member_of]->(pac-12 conference)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (2015–16 colorado buffaloes men's basketball team)-[defeated_in_the_first_round_of]->(washington state)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (pac-12 tournament)-[featured_a_victory_over]->(washington state)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (2015–16 colorado buffaloes men's basketball team)-[lost_to_in_the_quarterfinals_of]->(arizona)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (2015–16 colorado buffaloes men's basketball team)-[received_an_atlarge_bid_to]->(ncaa tournament)
2026-05-14 21:56:33 | GraphService | INFO | [Graph] Relationship created: (2015–16 colorado buffaloes men's basketball team)-[lost_to_in_the_first_round_of]->(connecticut)
2026-05-14 21:58:54 | GraphService | INFO | [Graph] Relationship created: (2009 colorado buffaloes football team)-[represented]->(university of colorado)
2026-05-14 21:58:54 | GraphService | INFO | [Graph] Relationship created: (2009 colorado buffaloes football team)-[was_led_by]->(dan hawkins)
2026-05-14 21:58:54 | GraphService | INFO | [Graph] Relationship created: (2009 colorado buffaloes football team)-[played_home_games_at]->(folsom field)
2026-05-14 21:58:54 | GraphService | INFO | [Graph] Relationship created: (2009 colorado buffaloes football team)-[participated_in]->(2009 ncaa division i fbs college football season)
2026-05-14 21:58:54 | GraphService | INFO | [Graph] Relationship created: (2009 colorado buffaloes football team)-[finished_with_a_record_of]->(3–9)
2026-05-14 21:58:54 | GraphService | INFO | [Graph] Relationship created: (2009 colorado buffaloes football team)-[played_in]->(big 12)
2026-05-14 21:58:54 | GraphService | INFO | [Graph] Relationship created: (2009 colorado buffaloes football team)-[finished_with_a_record_of]->(2–6)
2026-05-14 22:01:42 | GraphService | INFO | [Graph] Relationship created: (2015 colorado buffaloes football team)-[represented]->(university of colorado at boulder)
2026-05-14 22:01:42 | GraphService | INFO | [Graph] Relationship created: (2015 colorado buffaloes football team)-[was_led_by]->(mike macintyre)
2026-05-14 22:01:43 | GraphService | INFO | [Graph] Relationship created: (2015 colorado buffaloes football team)-[played_home_games_at]->(folsom field)
2026-05-14 22:01:43 | GraphService | INFO | [Graph] Relationship created: (folsom field)-[is_located_in]->(boulder)
2026-05-14 22:01:43 | GraphService | INFO | [Graph] Relationship created: (2015 colorado buffaloes football team)-[were_members_of]->(pac-12 conference)
2026-05-14 22:01:43 | GraphService | INFO | [Graph] Relationship created: (south division)-[is_a_within]->(pac-12 conference)
